FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4300000,0,5,1.3,3.02325581395349E-07,1.16279069767442E-06,0,19650,0,2,0,0,0,0,0,1.2,102,-2,0,5,2,0,0,0,0,0,0,0,0,0.2,11795,0,0,0,0,136,4,0,0,19,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,0,0,0,0,0,0,0,4.6
Tammy,Abraham,FWD,SWA,5400000,1,70,3,5.55555555555556E-07,1.2962962962963E-05,0,1315753,0,28,0,0,0,4,0,13,3791,-1,0,70,1,0.4,0,2,8,0,4,0,3,3.6,1307122,0,0,0,1,1431,806,0,0,199,Huddersfield,Man Utd,West Brom,Everton,Man City,2.5,0,2,2.5,3.6,2.3,2.5,2.8,3.6,88.9
Charlie,Adam,MID,STK,4700000,0,12,0.413793103448276,8.80410858400587E-08,2.5531914893617E-06,0,7498,2,7,0,0,0,0,0,2.6,58,-3,0,12,3,-0.1,1,-0.3,0,0,2,0,0,0.1,3408,0,0,0,0,376,43,0,0,62,Man City,Everton,Arsenal,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,27.1
,Adam Smith,DEF,BOU,4800000,2,53,1.82758620689655,3.80747126436782E-07,1.10416666666667E-05,0,44919,5,33,0,0,0,1,0,11,226,-2,0,53,2,0.7,0,3.3,3,0,2,0,2,0.4,10724,0,0,0,0,1921,616,0,0,353,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,1.5,1.6,1.4,2.3,1.2,1.5,1.4,1.4,1.3,87.8
Oluwatosin,Adarabioyo,DEF,MCI,4000000,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,0,0,0,137,0,0,0,Stoke,Everton,Man Utd,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,WHU,4400000,1,48,3.2,7.27272727272727E-07,1.09090909090909E-05,0,92875,2,24,0,50,0,0,0,10.9,3892,-1,0,48,1,0.7,0,3.3,1,0,4,0,0,3,254270,0,0,0,0,1350,1481,0,0,276,Burnley,Southampton,Chelsea,Stoke,Arsenal,3.8,0,3.7,2.7,4.1,2.5,3.1,2.3,3.4,34.3
Ibrahim,Afellay,MID,STK,4800000,0,6,0.206896551724138,4.31034482758621E-08,1.25E-06,0,1785,1,9,0,0,0,0,0,1.3,24,-2,0,6,2,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,162,15,0,0,29,Man City,Everton,Arsenal,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Benik,Afobe,FWD,BOU,5700000,0,24,1.4,2.45614035087719E-07,4.21052631578947E-06,0,33658,0,12,0,0,0,0,0,4.2,53,-3,0,24,3,0,0,0,0,0,0,0,1,0.2,7414,0,0,0,0,534,2,0,0,73,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,31.3
Sergio,Aguero,FWD,MCI,11900000,2,169,7,5.88235294117647E-07,1.42016806722689E-05,0,3167488,1,12,0,0,0,21,0,14.2,18604,4,1,169,-4,0.8,0,9.3,22,0,13,0,6,26.8,4058645,0,0,0,4,1946,34062,-1,0,739,Stoke,Everton,Man Utd,Tottenham,Swansea,8.8,0,8.5,9.9,7.9,9.9,8.5,10.4,9.3,298.8
Nathan,Ake,DEF,BOU,5000000,2,85,2.9,5.8E-07,1.7E-05,0,398677,4,42,0,0,0,2,0,17,7833,0,0,85,0,0.4,0,2,8,0,5,0,2,6.5,347856,0,0,0,1,2542,8747,0,0,503,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,3,3.2,2.8,4.1,2.5,3.1,2.9,2.9,2.7,99.4
Marc,Albrighton,MID,LEI,5600000,2,97,3.3,5.89285714285714E-07,1.73214285714286E-05,0,331366,5,35,0,0,0,2,0,17.3,8035,1,0,97,-1,0.5,0,3,12,0,6,0,7,3.5,415285,0,0,0,2,2197,5696,0,0,405,West Brom,Brighton,Newcastle,Burnley,Southampton,2.7,0,2.2,3.6,2.6,3.2,2.5,3.8,2,142.9
Toby,Alderweireld,DEF,TOT,5800000,0,38,1.31034482758621,2.25921521997622E-07,6.55172413793103E-06,0,654614,3,7,0,0,0,0,0,6.6,1382,-2,0,38,2,0,0,0,3,0,5,0,0,5.1,165966,0,0,0,0,900,31,0,0,200,Bournemouth,Chelsea,Stoke,Man City,Brighton,0,0,0,0.7,0.7,0.7,1,0.7,0.8,27.7
Trent,Alexander-Arnold,DEF,LIV,4300000,9,53,1.82758620689655,4.25020048115477E-07,1.23255813953488E-05,0,287595,3,13,0,0,0,1,0,12.3,2211,-2,0,53,2,1.3,0,5.7,7,0,5,0,1,3.7,363183,0,0,0,2,1069,28705,0,0,270,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.9,1.7,1.9,0.9,1.3,1,1.8,1.2,1.8,64.5
Joe,Allen,MID,STK,5100000,3,88,3.3,6.47058823529412E-07,1.72549019607843E-05,0,227041,6,42,0,0,0,2,0,17.3,2902,-4,0,88,4,0.6,0,3,10,0,5,0,5,2,116958,0,0,0,2,2412,1238,0,0,415,Man City,Everton,Arsenal,Tottenham,West Ham,2.2,4.3,2.2,2.9,2.6,3.3,1.9,3.3,2.6,125
Bamidele,Alli,MID,TOT,8900000,5,127,4.5,5.0561797752809E-07,1.42696629213483E-05,0,2111089,6,22,0,0,0,5,0,14.3,9166,-6,0,127,6,0.4,0,3.7,7,0,13,0,11,12.3,1019874,0,0,0,2,2357,2529,0,0,396,Bournemouth,Chelsea,Stoke,Man City,Brighton,4.5,0,3.6,4.1,3.7,3.7,5.2,4.3,5.5,208.1
Marcos,Alonso,DEF,CHE,7200000,2,141,5.2,7.22222222222222E-07,1.95833333333333E-05,0,1464011,5,22,0,0,0,6,0,19.6,13408,2,0,141,-2,0.1,0,1,13,0,12,0,1,19.6,1569005,0,0,0,4,2323,11355,0,0,547,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,7.5,0,7,7.8,6.5,7.5,5.4,7.1,5.3,169.1
Daniel,Amartey,MID,LEI,4300000,1,13,0.448275862068966,1.04250200481155E-07,3.02325581395349E-06,0,24817,0,7,0,0,0,0,0,3,724,-2,0,13,2,0.1,0,0.3,0,0,3,0,0,0.3,23697,0,0,0,0,486,18,0,1,53,West Brom,Brighton,Newcastle,Burnley,Southampton,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Ethan,Ampadu,MID,CHE,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,650,0,1,0,0,0,0,0,0.2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,10,9,0,0,6,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0.7
Nordin,Amrabat,MID,WAT,5000000,0,6,2,4E-07,1.2E-06,0,7641,0,3,0,0,0,0,0,1.2,3,0,0,6,0,0,0,0,0,0,1,0,0,0,3626,0,0,0,0,198,0,0,0,11,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,8
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,51156,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0.3,59632,0,0,0,0,0,41,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0
,Andre Ayew,MID,SWA,6800000,9,57,1.96551724137931,2.89046653144016E-07,8.38235294117647E-06,0,100783,3,28,0,0,0,3,0,8.4,315,-2,0,57,2,0.5,1,3.3,2,0,2,0,4,1,52769,0,0,0,0,1048,2393,0,0,188,Huddersfield,Man Utd,West Brom,Everton,Man City,1.1,0,1,1.1,2,1,1.4,1.2,1.5,61.2
Michail,Antonio,MID,WHU,7400000,6,59,2.03448275862069,2.74930102516309E-07,7.97297297297297E-06,0,84664,1,20,0,0,0,3,0,8,440,-1,0,59,1,0.8,0,6,1,0,7,0,2,0.2,83360,0,0,0,0,1252,1479,0,0,163,Burnley,Southampton,Chelsea,Stoke,Arsenal,1.6,0,1.5,1,1.7,1,1,1,2.2,84.1
Scott,Arfield,MID,BUR,4900000,0,56,1.93103448275862,3.94088669950739E-07,1.14285714285714E-05,0,41869,3,15,0,0,0,2,0,11.4,516,-1,0,56,1,0.1,0,0.3,6,0,6,0,2,0.2,47968,0,0,0,2,1330,1,0,0,185,West Ham,West Brom,Watford,Leicester,Stoke,0,0,1.2,1,1.5,1.1,1.5,1,1.5,60.1
Marko,Arnautovic,MID,WHU,7000000,1,91,3.13793103448276,4.48275862068965E-07,1.3E-05,0,906072,3,36,0,0,0,7,0,13,20043,0,0,91,0,0.5,0,3.7,7,0,4,0,4,5.1,1175382,0,0,0,2,1522,11556,0,1,286,Burnley,Southampton,Chelsea,Stoke,Arsenal,3.2,0,3,1.9,3.3,1.8,2.1,2.2,4.1,150.7
Harry,Arter,MID,BOU,4700000,0,27,0.931034482758621,1.98092443140132E-07,5.74468085106383E-06,0,40778,4,13,0,0,0,1,0,5.7,149,-3,0,27,3,0,0,0,0,0,3,0,0,0.4,13702,0,0,0,0,959,68,0,0,156,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.2
Christian,Atsu,MID,NEW,4800000,2,75,3,6.25E-07,1.5625E-05,0,511664,1,21,0,0,0,2,0,15.6,2194,-2,0,75,2,0.3,0,1.3,5,0,6,0,4,1.7,450328,0,0,0,1,1715,1752,0,0,231,Southampton,Huddersfield,Leicester,Arsenal,Everton,2.6,0,3.5,2.3,3.2,2.7,3.4,2.2,2.6,111.8
Pierre-Emerick,Aubameyang,FWD,ARS,10400000,9,17,0.586206896551724,5.63660477453581E-08,1.63461538461538E-06,0,150179,0,7,0,0,0,2,0,1.6,13686,-1,0,17,1,0.4,1,3.7,3,0,0,0,0,4.5,406197,0,0,0,0,360,17150,0,0,68,Watford,Stoke,Southampton,Newcastle,West Ham,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.1
Serge,Aurier,DEF,TOT,5900000,7,61,2.10344827586207,3.56516656925774E-07,1.03389830508475E-05,0,84745,0,10,0,0,0,1,0,10.3,463,-1,0,61,1,0.7,0,4.3,7,0,6,0,1,0.6,103092,0,0,0,2,1157,1683,0,1,268,Bournemouth,Chelsea,Stoke,Man City,Brighton,1.2,0,1.4,1.6,1.6,1.5,2.2,1.3,1.8,62.8
Charlie,Austin,FWD,SOU,5900000,0,53,1.82758620689655,3.09760374050263E-07,8.98305084745763E-06,0,445741,1,10,0,0,0,6,0,9,469,-6,0,53,6,0,0,0,9,0,1,0,0,0.6,399716,0,0,0,1,596,32,0,0,163,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,1.2,0.9,1,1.3,1.5,1.2,1.2,69.5
Cesar,Azpilicueta,DEF,CHE,6900000,2,139,5,7.2463768115942E-07,2.01449275362319E-05,0,953844,1,26,0,0,0,1,0,20.1,14117,4,1,139,-4,0.5,0,3.7,18,0,13,0,6,20.5,1354742,1,0,0,3,2520,9062,-1,0,704,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,7.2,0,6.6,7.5,6.2,7.1,5.1,6.8,5,124.7
Daniel,Bachmann,GLK,WAT,4000000,0,0,0,0,0,0,3408,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8031,0,0,0,0,0,117,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
,Badou Ndiaye,MID,STK,5400000,3,11,0.379310344827586,7.0242656449553E-08,2.03703703703704E-06,0,722,1,3,0,0,0,0,0,2,111,-1,0,11,1,0.4,0,2.3,0,0,1,0,1,0,1800,0,0,0,0,328,40,0,0,41,Man City,Everton,Arsenal,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
Eric,Bailly,DEF,MUN,6000000,0,47,1.62068965517241,2.70114942528736E-07,7.83333333333333E-06,0,876627,2,3,0,0,0,1,0,7.8,1105,0,0,47,0,0.1,0,0.3,3,0,6,0,0,5.6,587334,0,0,0,1,729,734,0,0,201,Liverpool,Swansea,Man City,West Brom,Bournemouth,1.4,0,1.3,0.8,1.5,0.8,1.7,0.9,1.5,28.3
Leighton,Baines,DEF,EVE,5600000,0,36,1.24137931034483,2.21674876847291E-07,6.42857142857143E-06,0,434042,1,25,0,0,0,2,0,6.4,257,-4,0,36,4,0,0,0,2,0,1,0,1,3.2,66405,0,0,0,1,1099,587,0,0,189,Brighton,Stoke,Man City,Liverpool,Swansea,1.1,0.6,0.7,0.9,0.6,0.7,0.6,0.9,0.6,51
Tiemoue,Bakayoko,MID,CHE,4900000,0,67,2.8,5.71428571428571E-07,1.36734693877551E-05,0,344594,2,19,0,0,0,2,0,13.7,2231,-1,0,67,1,0,0,0,5,0,9,0,2,1.3,357928,0,0,0,1,1759,22,0,1,306,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,2.3,3,2.1,3.2,2,2,2.2,100.1
Sam,Baldock,FWD,BHA,4900000,0,1,0.0344827586206897,7.03729767769177E-09,2.04081632653061E-07,0,2687,0,0,0,0,0,0,0,0.2,45,-1,0,1,1,0,0,0,0,0,0,0,0,0,2288,0,0,0,0,24,55,0,0,1,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0.7
Beni,Baningime,MID,EVE,4500000,0,5,0.172413793103448,3.83141762452107E-08,1.11111111111111E-06,0,445,0,1,0,0,0,0,0,1.1,13,0,0,5,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,145,12,0,0,17,Brighton,Stoke,Man City,Liverpool,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Phil,Bardsley,DEF,BUR,4300000,0,33,1.13793103448276,2.64635124298316E-07,7.67441860465116E-06,0,57959,5,13,0,0,0,0,0,7.7,2366,-2,0,33,2,0,0,0,0,0,4,0,0,0.5,79366,0,0,0,0,1125,62,0,0,193,West Ham,West Brom,Watford,Leicester,Stoke,0.6,0,0.6,0.6,0.6,0.6,0.9,0.6,0.6,38.3
Ross,Barkley,MID,CHE,7300000,0,1,0.0344827586206897,4.72366556447803E-09,1.36986301369863E-07,0,14232,0,1,0,0,0,0,0,0.1,54,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,5482,0,0,0,0,53,34,0,0,4,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,3.9
Ashley,Barnes,FWD,BUR,5200000,7,59,2.1,4.03846153846154E-07,1.13461538461538E-05,0,100917,7,16,0,0,0,5,0,11.3,1356,-3,0,59,3,1,0,5,4,0,3,0,0,1.2,117565,0,0,0,0,1524,12226,0,0,180,West Ham,West Brom,Watford,Leicester,Stoke,1.4,0,1.5,1.5,2,1.7,2.1,1.1,2,105.7
Modou,Barrow,MID,SWA,5000000,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,Huddersfield,Man Utd,West Brom,Everton,Man City,0,0,0,0,0,0,0,0,0,0
Gareth,Barry,MID,WBA,4500000,0,56,2.2,4.88888888888889E-07,1.24444444444444E-05,0,127715,4,35,0,0,0,1,0,12.4,1434,0,0,56,0,0.3,0,1.3,0,0,4,0,2,0.9,70577,0,0,0,0,1921,31,0,0,287,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,1.4,1.9,2,1.1,1.4,1.4,1.6,1.2,82
Kyle,Bartley,DEF,SWA,4300000,0,4,0.137931034482759,3.20769847634322E-08,9.30232558139535E-07,0,5654,1,2,0,0,0,0,0,0.9,33,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,1291,0,0,0,0,165,18,0,0,24,Huddersfield,Man Utd,West Brom,Everton,Man City,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.1
Michy,Batshuayi,FWD,CHE,8100000,0,25,2.1,2.59259259259259E-07,3.08641975308642E-06,0,181333,0,7,0,0,0,2,0,3.1,135,-4,0,25,4,0,0,0,3,0,1,0,1,0.5,121624,1,0,0,1,351,3,0,0,77,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,25.7
Moritz,Bauer,DEF,STK,4500000,6,22,0.758620689655172,1.68582375478927E-07,4.88888888888889E-06,0,10951,2,7,0,0,0,0,0,4.9,870,0,0,22,0,0.7,0,3.3,0,0,3,0,0,0.8,54584,0,0,0,0,630,1298,0,0,115,Man City,Everton,Arsenal,Tottenham,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,23.7
Jan,Bednarek,DEF,SOU,4100000,0,0,0,0,0,0,9534,0,0,0,0,0,0,0,0,54,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2521,0,0,0,0,0,43,0,0,0,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0
Asmir,Begovic,GLK,BOU,4500000,3,87,3,6.66666666666667E-07,1.93333333333333E-05,0,239807,2,44,0,81,0,0,0,19.3,2204,0,0,87,0,0.3,0,1.3,4,0,5,0,0,4.2,172727,0,0,1,3,2610,2054,0,0,475,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,3.2,3.4,3,4.3,2.7,3.2,3.1,3,2.8,60.3
Valon,Behrami,MID,WAT,4500000,0,0,0,0,0,0,9979,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,645,0,0,0,0,0,0,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
Hector,Bellerin,DEF,ARS,6000000,1,101,3.5,5.83333333333333E-07,1.68333333333333E-05,0,827065,4,39,0,0,0,2,0,16.8,36162,0,0,101,0,0.2,0,1.3,7,0,9,0,2,11,654360,0,0,0,1,2527,4020,0,0,510,Watford,Stoke,Southampton,Newcastle,West Ham,0,0,0,4.4,2.5,5.1,2.3,4.5,2.5,137
Yohan,Benalouane,DEF,LEI,4200000,0,0,0,0,0,0,3563,0,0,0,0,0,0,0,0,30,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1521,0,0,0,0,0,27,0,0,0,West Brom,Brighton,Newcastle,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,7600000,5,71,3.1,4.07894736842105E-07,9.3421052631579E-06,0,451966,5,32,0,0,0,2,0,9.3,2168,-4,0,71,4,0.5,1,4,5,0,5,0,7,2.6,126126,0,0,0,0,1928,1934,0,0,133,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,1.9,2.7,2.9,3,3.7,2.7,3.7,3,3.8,131.8
Saido,Berahino,FWD,STK,5600000,0,18,0.620689655172414,1.10837438423645E-07,3.21428571428571E-06,0,35074,0,9,0,0,0,0,0,3.2,112,-4,0,18,4,0.1,1,0.3,0,0,2,0,1,0.3,14782,0,0,0,0,440,56,0,0,38,Man City,Everton,Arsenal,Tottenham,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
,Bernardo Silva,MID,MCI,7400000,11,83,2.86206896551724,3.86766076421249E-07,1.12162162162162E-05,0,136858,0,6,0,0,0,4,0,11.2,1874,-6,0,83,6,0.9,0,7,3,0,7,0,5,1.7,116446,0,0,0,1,1124,36941,0,0,338,Stoke,Everton,Man Utd,Tottenham,Swansea,2.1,0,2.5,2.2,1.7,2.8,2.2,3.2,2.4,104.4
Ryan,Bertrand,DEF,SOU,5300000,6,75,2.9,5.47169811320755E-07,1.41509433962264E-05,0,784522,1,35,0,0,0,0,0,14.2,1243,-2,0,75,2,0.6,0,3,4,0,5,0,4,5.2,300465,0,0,0,1,2335,2525,0,0,432,Newcastle,West Ham,Arsenal,Chelsea,Leicester,2.4,0,3,2.6,3,2.3,2.5,1.9,2.4,110.8
Muhamed,Besic,MID,EVE,4200000,0,2,1,2.38095238095238E-07,4.76190476190476E-07,0,14947,0,0,0,0,0,0,0,0.5,126,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,11553,0,0,0,0,46,36,0,0,10,Brighton,Stoke,Man City,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,3
Philip,Billing,MID,HUD,4400000,1,16,0.551724137931034,1.25391849529781E-07,3.63636363636364E-06,0,38176,3,9,0,0,0,0,0,3.6,52,-1,0,16,1,0.2,0,0.7,0,0,3,0,0,0.2,32043,0,0,0,0,600,40,0,0,70,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15
Daley,Blind,DEF,MUN,5100000,0,20,0.689655172413793,1.35226504394861E-07,3.92156862745098E-06,0,188560,0,0,0,0,0,0,0,3.9,226,-4,0,20,4,0,0,0,0,0,3,0,0,0.9,135723,0,0,0,0,274,17,0,0,88,Liverpool,Swansea,Man City,West Brom,Bournemouth,0,0,0.3,0.3,0.4,0.3,0.4,0.3,0.4,15.1
Jeremie,Boga,MID,CHE,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,993,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,17,1,0,0,1,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
,Bojan,MID,STK,5500000,0,2,2,3.63636363636364E-07,3.63636363636364E-07,0,6596,0,1,0,0,0,0,0,0.4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,71,1,0,0,5,Man City,Everton,Arsenal,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,1.9
Yannick,Bolasie,MID,EVE,6400000,1,12,0.413793103448276,6.46551724137931E-08,1.875E-06,0,9150,0,9,0,0,0,0,0,1.9,167,-1,0,12,1,0.1,0,0.7,0,0,1,0,0,0.1,6705,0,0,0,0,346,119,0,0,23,Brighton,Stoke,Man City,Liverpool,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.3
Gaetan,Bong,DEF,BHA,4400000,2,44,2.8,6.36363636363636E-07,1E-05,0,11750,1,20,0,0,0,0,0,10,145,-1,0,44,1,0.5,0,2,3,0,4,0,0,0.2,12624,0,0,0,1,1440,214,0,0,268,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,1.5,0,2.9,3.4,3.2,3.1,2.3,3.1,2.1,33.6
Wilfried,Bony,FWD,SWA,5600000,0,33,1.13793103448276,2.0320197044335E-07,5.89285714285714E-06,0,87757,2,8,0,0,0,2,0,5.9,135,-4,0,33,4,0,0,0,3,0,2,0,1,0.1,87648,0,0,0,0,701,18,0,0,103,Huddersfield,Man Utd,West Brom,Everton,Man City,0,0,0,0,0,0.6,0.6,0.6,0.8,39.3
Artur,Boruc,GLK,BOU,4100000,0,0,0,0,0,0,154603,0,0,0,0,0,0,0,0,372,-4,0,0,4,0,0,0,0,0,0,0,0,1.4,8162,0,0,0,0,0,215,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5700000,1,54,1.86206896551724,3.26678765880218E-07,9.47368421052632E-06,0,22690,1,24,0,0,0,2,0,9.5,178,-3,0,54,3,0.2,0,1,2,0,1,0,2,0.2,17478,0,0,0,0,1183,115,0,0,214,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.3,0,1.1,0.9,1.1,1.1,1.3,1.3,0.9,98.9
,Brad Smith,DEF,BOU,3900000,0,0,0,0,0,0,188061,0,0,0,0,0,0,0,0,1391,-1,0,0,1,0,0,0,0,0,0,0,0,3.1,94523,0,0,0,0,0,2706,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5300000,0,56,1.93103448275862,3.64346128822381E-07,1.05660377358491E-05,0,212134,3,12,0,0,0,1,0,10.6,122,-2,0,56,2,0,0,0,7,0,6,0,4,0.5,198944,0,0,0,1,1277,8,0,0,216,West Ham,West Brom,Watford,Leicester,Stoke,0,0,0,0,0,1.1,1.5,1,1.5,97.3
Claudio,Bravo,GLK,MCI,4600000,0,1,0.0344827586206897,7.49625187406297E-09,2.17391304347826E-07,0,39668,0,0,0,0,0,0,0,0.2,127,-4,0,1,4,0,0,0,0,0,0,0,0,0.5,8616,0,0,0,0,44,82,0,0,4,Stoke,Everton,Man Utd,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0.3
Miguel,Britos,DEF,WAT,4300000,1,21,0.724137931034483,1.68404170008019E-07,4.88372093023256E-06,0,145253,3,12,0,0,0,1,0,4.9,73,-2,0,21,2,0.1,0,0.3,0,0,2,0,0,0.5,115243,0,0,0,0,705,39,0,1,132,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,24.4
Leon,Britton,MID,SWA,4400000,0,9,0.310344827586207,7.05329153605016E-08,2.04545454545455E-06,0,8736,1,1,0,0,0,0,0,2,16,-1,0,9,1,0,0,0,0,0,3,0,0,0.1,4123,0,0,0,0,269,18,0,0,25,Huddersfield,Man Utd,West Brom,Everton,Man City,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Isaiah,Brown,MID,BHA,5200000,0,16,0.551724137931034,1.06100795755968E-07,3.07692307692308E-06,0,3895,0,8,0,0,0,0,0,3.1,4,-3,0,16,3,0,0,0,0,0,0,0,0,0,654,0,0,0,0,302,2,0,0,60,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0,0,0,0,0,0.3,0.3,0.3,0.3,14.5
Marcus,Browne,MID,WHU,4500000,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
,Bruno,DEF,BHA,4500000,1,66,3.1,6.88888888888889E-07,1.46666666666667E-05,0,96561,3,19,0,0,0,0,0,14.7,1719,0,0,66,0,0.1,0,0.3,5,0,8,0,0,1,135974,0,0,0,0,1656,122,0,0,342,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,1.8,0,3.3,3.9,3.6,3.5,2.7,3.6,2.5,45.8
